support;itemsets
1.0;[2708]
0.9;[4068]
0.9;[2708, 4068]
0.8;[4026]
0.8;[4066]
0.8;[4026, 4068]
0.8;[4026, 2708]
0.8;[2708, 4026, 4068]
0.8;[4066, 4068]
0.8;[4066, 2708]
0.8;[2708, 4066, 4068]
0.7;[4026, 4066]
0.7;[4026, 4068, 4066]
0.7;[4026, 2708, 4066]
0.7;[4026, 2708, 4066, 4068]
