support;itemsets
1.0;[4026]
1.0;[2708]
1.0;[4026, 2708]
0.9487179487179487;[4148]
0.9487179487179487;[2708, 4148]
0.9487179487179487;[4026, 4148]
0.9487179487179487;[2708, 4026, 4148]
0.9358974358974359;[4068, 2708]
0.9358974358974359;[4026, 2708, 4066]
0.9358974358974359;[4026, 4066]
0.9358974358974359;[4068, 4026, 2708]
0.9358974358974359;[4026, 4068]
0.9358974358974359;[4066, 2708]
0.9358974358974359;[4066]
0.9358974358974359;[4068]
0.9230769230769231;[2708, 2742]
0.9230769230769231;[2742]
0.9230769230769231;[4066, 4068]
0.9230769230769231;[2708, 4066, 4068]
0.9230769230769231;[4026, 4068, 4066]
0.9230769230769231;[2708, 4026, 4068, 4066]
0.9230769230769231;[4026, 2742]
0.9230769230769231;[4026, 2708, 2742]
0.9102564102564102;[2708, 4026, 4394]
0.9102564102564102;[4120, 4026]
0.9102564102564102;[4120, 2708]
0.9102564102564102;[4120]
0.9102564102564102;[4026, 4394]
0.9102564102564102;[4394, 2708]
0.9102564102564102;[4394]
0.9102564102564102;[4120, 4026, 2708]
