support;itemsets
1.0;[2708]
0.9915966386554622;[4026, 2708]
0.9915966386554622;[4026]
0.9831932773109243;[4066]
0.9831932773109243;[4066, 2708]
0.9747899159663865;[2742]
0.9747899159663865;[4026, 2708, 4066]
0.9747899159663865;[4026, 4066]
0.9747899159663865;[2708, 2742]
0.9663865546218487;[4026, 2708, 2742]
0.9663865546218487;[4016, 2708]
0.9663865546218487;[4066, 4068]
0.9663865546218487;[3658, 4066]
0.9663865546218487;[3658, 2708]
0.9663865546218487;[4068, 4066, 2708]
0.9663865546218487;[4068]
0.9663865546218487;[4026, 2742]
0.9663865546218487;[4016]
0.9663865546218487;[3658]
0.9663865546218487;[4120]
0.9663865546218487;[3658, 2708, 4066]
0.9663865546218487;[4120, 2708]
0.9663865546218487;[4068, 2708]
0.957983193277311;[2708, 3658, 3636]
0.957983193277311;[4120, 4026, 2708]
0.957983193277311;[4016, 4026, 2708]
0.957983193277311;[2708, 4066, 3636, 3658]
0.957983193277311;[3658, 3636]
0.957983193277311;[4026, 2708, 3658, 4066]
0.957983193277311;[2708, 4066, 3636]
0.957983193277311;[4026, 3658, 4066]
0.957983193277311;[4026, 3658]
0.957983193277311;[2708, 3636]
0.957983193277311;[3658, 3636, 4066]
0.957983193277311;[4026, 2708, 3658]
0.957983193277311;[4016, 4026]
0.957983193277311;[4066, 3636]
0.957983193277311;[4120, 4026]
0.957983193277311;[3636]
0.957983193277311;[4120, 2708, 2742]
0.957983193277311;[4026, 4068]
0.957983193277311;[4068, 4026, 2708, 4066]
0.957983193277311;[4066, 2708, 2742]
0.957983193277311;[4120, 2742]
0.957983193277311;[4066, 2742]
0.957983193277311;[4026, 4068, 4066]
0.957983193277311;[4068, 4026, 2708]
0.9495798319327731;[3658, 4068]
0.9495798319327731;[2708, 4026, 3636]
0.9495798319327731;[4120, 4066]
0.9495798319327731;[4026, 2708, 2742, 4066]
0.9495798319327731;[4026, 2742, 4066]
0.9495798319327731;[2744, 4026]
0.9495798319327731;[4026, 3636, 3658]
0.9495798319327731;[2744]
0.9495798319327731;[4020]
0.9495798319327731;[4068, 3658, 2708]
0.9495798319327731;[3658, 4068, 4066]
0.9495798319327731;[4026, 3636]
0.9495798319327731;[4068, 3658, 2708, 4066]
0.9495798319327731;[4026, 3636, 4066]
0.9495798319327731;[2708, 4026, 3636, 3658]
