support;itemsets
1.0;[4068]
1.0;[4066]
1.0;[4066, 4068]
0.9914529914529915;[4066, 3636]
0.9914529914529915;[4068, 4066, 2708]
0.9914529914529915;[4068, 2708]
0.9914529914529915;[4066, 2708]
0.9914529914529915;[4068, 3658, 3636, 4066]
0.9914529914529915;[4068, 4066, 3636]
0.9914529914529915;[4068, 3658, 3636]
0.9914529914529915;[3658, 3636, 4066]
0.9914529914529915;[4068, 3636]
0.9914529914529915;[3658, 3636]
0.9914529914529915;[3658, 4068, 4066]
0.9914529914529915;[3658, 4068]
0.9914529914529915;[3658, 4066]
0.9914529914529915;[2708]
0.9914529914529915;[3636]
0.9914529914529915;[3658]
0.9829059829059829;[4068, 3658, 2708]
0.9829059829059829;[4068, 2708, 3658, 3636]
0.9829059829059829;[2708, 3658, 3636, 4066]
0.9829059829059829;[4068, 3658, 2708, 4066]
0.9829059829059829;[4068, 2708, 4066, 3636]
0.9829059829059829;[2708, 3658, 3636]
0.9829059829059829;[4066, 4068, 3658, 2708, 3636]
0.9829059829059829;[4068, 2708, 3636]
0.9829059829059829;[2708, 4066, 3636]
0.9829059829059829;[3658, 2708]
0.9829059829059829;[2708, 3636]
0.9829059829059829;[3658, 2708, 4066]
0.9743589743589743;[4026, 2708, 4066]
0.9743589743589743;[4068, 4026, 2708, 4066]
0.9743589743589743;[4026, 4068, 4066]
0.9743589743589743;[4068, 4026, 2708]
0.9743589743589743;[4026, 4068]
0.9743589743589743;[4026, 4066]
0.9743589743589743;[4026, 2708]
0.9743589743589743;[4026]
0.9658119658119658;[4066, 4068, 3658, 3636, 4026]
0.9658119658119658;[4068, 3658, 2708, 3636, 4026]
0.9658119658119658;[4068, 4026, 2708, 3658]
0.9658119658119658;[4066, 3658, 3636, 2708, 4026]
0.9658119658119658;[4066, 4068, 3658, 2708, 4026]
0.9658119658119658;[4066, 4068, 2708, 3636, 4026]
0.9658119658119658;[4068, 4026, 3636, 3658]
0.9658119658119658;[4026, 3636, 3658, 4066]
0.9658119658119658;[4026, 4068, 3658, 4066]
0.9658119658119658;[4068, 4026, 3636, 4066]
0.9658119658119658;[2708, 4026, 3636, 3658]
0.9658119658119658;[4068, 4026, 3636]
0.9658119658119658;[4068, 2708, 4026, 3636]
0.9658119658119658;[4026, 2708, 3658, 4066]
0.9658119658119658;[2708, 4026, 3636, 4066]
0.9658119658119658;[4026, 3636, 3658]
0.9658119658119658;[4026, 4068, 3658]
0.9658119658119658;[4026, 3658, 4066]
0.9658119658119658;[4026, 3636, 4066]
0.9658119658119658;[4026, 2708, 3658]
0.9658119658119658;[2708, 4026, 3636]
0.9658119658119658;[4026, 3658]
0.9658119658119658;[4026, 3636]
0.9658119658119658;[4066, 4068, 3658, 2708, 3636, 4026]
