support;itemsets
0.9891196834817013;[2708]
0.9762611275964391;[4026]
0.9742828882294757;[4026, 2708]
0.9396636993076162;[4066]
0.933728981206726;[4068]
0.9317507418397626;[4066, 2708]
0.9277942631058358;[4068, 2708]
0.9188921859545005;[4066, 4068]
0.9179030662710188;[4026, 4066]
0.9169139465875371;[4026, 2708, 4066]
0.9129574678536103;[4026, 4068]
0.9129574678536103;[4068, 4066, 2708]
0.9129574678536103;[4068, 4026, 2708]
