0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,target
-21.818755465158382,-18.81752121321922,-18.73189716640258,-4.990545509777345,-3.0485747667666905,-6.092878529805935,54.8399461866693,-17.408257915244903,39.80968814329146,4.389590520885581,15.32338419302557,3.847183936882247,-0.11302182204990467,-0.03010793442989576,0.35960761399640906,3.1762361603367872,-1.2148611673978704,0.647564698547962,0.4357510020398206,0.08517253944825631,4
-20.904848034123567,-17.516137980107032,-14.833338237481154,-3.4494316291727225,-1.8961341277715051,-2.9872985695969367,-0.5728108523117996,0.7217445611661278,-5.287551376775536,-1.3491075737437614,-5.940399663508087,-3.593522964225527,0.11695504278250683,0.03551407178620719,-0.4316198021094414,-4.143981113276464,1.776542699493024,-1.606097640707282,-1.133455040058107,-0.6358311199803334,13
-28.28246127828645,-30.059099579610884,208.91658971331793,8.226451871237888,3.1114449724732935,3.3918939778102764,0.4678979285235841,-0.5901879359237417,4.372584157287412,1.1739831924798236,5.355456763722365,5.256494384786368,-0.2024424260042829,-0.08716002884746207,1.1416910007422914,17.809752788407447,64.94264467695828,0.04741867850193497,0.12460379943761778,-21.48237339225959,14
-21.778018503238215,-18.758401596455876,-18.532636545399345,-4.902516590074322,-2.9764364447551057,-5.851496158460121,-17.139101054175406,171.11965262457926,64.88089606883925,5.533401267403257,18.690322601389994,4.447464554423251,-0.13066345007793873,-0.03492728150754069,0.41610001353293263,3.681578124322852,-1.4133785317054406,0.7847435625790184,0.5308204742259498,0.13581078993601076,2
340.4942262477617,10.989002030830418,-1.385242582104414,-44.80257160376382,-1.3693333027119872,-38.73192027681574,-2.366093783968993,3.3590375149366603,-38.34972808055801,-220.08601122113842,125.48960961505982,16.153586969858782,237.4129279984409,-0.04358997352676316,0.5686580412119867,6.2620624569669765,-2.715511724496274,1.9725465635772381,1.366768701231496,0.6600628923908154,14
-21.386128055755723,-18.18449118590477,-16.569067278142843,-4.056298452087731,-2.308136167338489,-3.8769486258127706,-0.9307428712231003,1.188096434465886,-9.038872184593732,-2.472956968000938,-11.233385645202828,-8.274757194727721,0.2785066251950112,0.08862669948223423,-1.0847959178079765,-10.764506686720955,4.844241525268986,-5.789924276280177,-4.212388371498493,-5.747917581127428,11
-20.919484834317096,-17.536243295779112,-14.882758585236987,-3.4660475463388054,-1.9071191590434777,-3.0098689674278907,-0.5804017835251606,0.7315306070958846,-5.363878098777514,-1.370694813427624,-6.039471091823669,-3.6677050985513273,0.11944209678499111,0.036298632418363896,-0.4412177378119712,-4.238520157764392,1.8185313961574958,-1.650790625240981,-1.1654467404635784,-0.6589511403823,13
-67.50584628636534,548.4260816452147,13.742635084519767,2.3458748517034644,1.1499368307500912,1.6047382771242789,1.1350598454992806,0.08532150856680831,1.8608001605872628,0.6035636996804832,2.8289862773842795,3.6721645882205745,-0.17610945180783644,-0.29743832707450907,22.562572689503853,-8.476360329086273,1.218599683091735,-0.15982925830845626,0.5755279021632367,0.009839369933908841,2
340.4942262477617,10.989002030830418,-1.3852425821044125,-44.8025716037638,-1.3693333027121202,-38.73192027681572,-2.36609378396903,3.3590375149366607,-38.3497280805579,-220.0860112211381,125.48960961505946,16.15358696985877,237.4129279984405,-0.0435899735267462,0.5686580412120796,6.262062456966967,-2.7155117244962956,1.9725465635772335,1.3667687012314829,0.6600628923908208,99
-21.171638753905746,-17.893190019044926,-15.919173660546702,-3.8658884439814494,-2.2007737037937183,-3.770843456344981,-4.63583955871563,42.245469220044534,11.494620014679116,0.2407086808911408,-0.33884746487604267,-1.9374331612960358,0.06681306000275253,0.021589769248740325,-0.26457059801127447,-2.627253103463246,1.1731725045863772,-1.2124179653938685,-0.8632446983993729,-0.5503750545352399,9
-22.12641384143766,-19.257187543269094,-20.072505471521225,-5.527037590969801,-3.4530576535593833,-7.199340945775104,75.60753357814367,-24.222230152926375,56.897207405397836,6.596258377235249,23.552728068753318,6.841070919457342,-0.20621654524264152,-0.056981200798268086,0.6832061597406746,6.1874920010944585,-2.455719620584129,1.625366814912888,1.1191989116349181,0.43042563354971347,99
-20.904848034123567,-17.516137980106922,-14.833338237481165,-3.4494316291727274,-1.8961341277715047,-2.9872985695969385,-0.57281085231178,0.7217445611661393,-5.287551376775537,-1.349107573743756,-5.9403996635080984,-3.5935229642255195,0.11695504278248783,0.03551407178623564,-0.43161980210947815,-4.143981113276444,1.7765426994930247,-1.6060976407072727,-1.133455040058133,-0.6358311199803278,14
-20.989653354267553,-17.63290453684322,-15.123724554589616,-3.547848932797557,-1.9615448569663925,-3.1229952905456084,-0.6199219751925309,0.7825846627858039,-5.764451349472342,-1.4852013175881227,-6.567431804129041,-4.074041608478297,0.13312032508633076,0.04062753648207278,-0.49437384075467916,-4.764276358866397,2.053404942345383,-1.9084934537732314,-1.3504177387339205,-0.7997502026254241,2
-20.904848034123567,-17.516137980106922,-14.833338237481165,-3.4494316291727274,-1.8961341277715047,-2.9872985695969385,-0.5728108523117788,0.7217445611661396,-5.287551376775533,-1.3491075737437572,-5.94039966350809,-3.5935229642254445,0.11695504278251755,0.0355140717861849,-0.43161980210946166,-4.143981113276425,1.7765426994930495,-1.6060976407072876,-1.133455040058108,-0.6358311199803292,13
-22.41967355555169,-19.676033632854693,-21.345848727088814,-6.035521845979092,-3.835864437021533,-8.243634814991756,95.01587896875924,-30.58657271109628,72.83065601767406,8.64759869856767,31.19242764320905,9.597200282279488,-0.29188580471240166,-0.08164067980706892,0.9800282377294727,8.946045667752468,-3.590309465311477,2.5102647590297673,1.7371199183002655,0.734803093434182,14
-21.513943754017177,-18.369090793861247,-17.152167960879844,-4.2904680952552905,-2.4828116947644556,-4.327499868066869,-1.2921602141576072,1.6807945606046222,-13.581660360398406,-4.270695042559522,-20.96063350931796,-44.537494355399275,2.514938489005903,-40.163347527546954,51.6560124993263,98.99241123848958,-19.510914414424843,4.293965082238776,2.79861461911146,0.4747910135662799,2
-21.386128055755723,-18.18449118590477,-16.569067278142843,-4.056298452087733,-2.308136167338481,-3.876948625812817,-0.9307428712230832,1.1880964344658964,-9.038872184593773,-2.4729569680009424,-11.2333856452028,-8.274757194727716,0.2785066251950264,0.08862669948223377,-1.0847959178079547,-10.764506686720953,4.844241525268973,-5.789924276280161,-4.212388371498525,-5.747917581127453,2
