Unnamed: 0;incident_id;vehicles_sequence;events_sequence;seconds_to_incident_sequence;approx_lat;approx_lon;train_kph_sequence;dj_ac_state_sequence;dj_dc_state_sequence;incident_type;acceleration_seq
633;4461987;[707, 707, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070];[4068, 4016, 2956, 4066, 3636, 3658, 2956, 4066, 3636, 3658, 4124, 2956, 4066, 3636, 3658, 2956, 4066, 3636, 3658, 4124, 2956, 4066, 3636, 3658, 2956, 4066, 3636, 3658, 4394, 952, 958, 962, 4124, 2708, 2744, 4148, 4124, 2950];[-1126, 114, -1169, -1125, -1107, -1107, -1010, -916, -899, -899, -873, -850, -752, -731, -731, -687, -565, -460, -460, -418, -404, -266, -252, -252, -217, -83, -40, -40, -36, -36, -32, -32, -16, 108, 113, 113, 229, 289];50.81355016698292;4.4253961085389;[0.1, 0.0, 93.0, 0.0, 0.0, 0.0, 114.5, 0.0, 0.0, 0.0, 0.0, 37.3, 0.0, 0.0, 0.0, 33.4, 0.0, 0.0, 0.0, 0.0, 18.7, 0.0, 0.0, 0.0, 26.9, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False'];[' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True'];13;[0.0, 0.00011148272017837236, -2.5666666666666678, 0.0, nan, 1.1804123711340206, 1.3500000000000014, 0.0, nan, 0.0, 1.6217391304347826, 1.6454545454545453, 0.0, nan, 0.759090909090909, 2.338888888888889, 0.0, nan, 0.0, 1.3357142857142856, 1.478181818181818, 0.0, nan, 0.7685714285714286, 1.65609756097561, -0.002325581395348837, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0]
634;4462103;[516, 516, 516, 516, 516, 516, 516, 516, 516, 516, 516, 516, 516, 516];[2956, 4066, 3636, 3658, 2956, 4066, 3636, 3658, 2956, 2682, 2956, 4066, 3636, 3658];[-1199, -1074, -1048, -1048, -1002, -497, -464, -464, -404, -221, -220, -179, -33, -33];50.63450944312057;4.62161190141844;[75.7, 0.0, 0.0, 0.0, 23.9, 0.0, 0.0, 0.0, 42.9, 24.3, 24.1, 0.0, 0.0, 0.0];[' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False'];[' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True'];99;[0.43333333333333335, 0.0, nan, 0.5195652173913043, 1.1129032258064515, 0.0, nan, 0.715, 0.6750000000000007, -0.1999999999999993, -0.11000000000000014, 0.0, nan, 0.0]
635;4462135;[709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071];[2956, 4066, 3636, 3658, 2956, 4066, 3636, 3658, 2956, 4066, 3636, 3658, 2956, 2682, 2956, 3982, 2682, 4054, 4068, 3620, 2736, 2708, 2684, 3532, 4392, 4018, 4032, 2740, 3240, 3540, 3548, 4394, 3548, 4394, 2708, 3540, 4030, 4018, 4026, 4056, 2708, 4054, 2736, 3532, 4018, 4032, 4056, 4392, 2740, 3240, 3548, 4394, 4030, 4018, 4026, 4054, 2736, 3532, 4056, 4392, 4018, 4026, 4032, 2740, 3240, 3548, 4394, 4030, 4018, 4026, 2744, 4148, 4124, 2682, 2686, 2708, 2892, 4066, 4054, 2736, 4016, 4020, 3240, 3532, 4392, 4018, 4032, 2740, 3540, 2744, 4148, 2740, 3548, 3540, 3506, 4056, 4030, 4018, 4026, 3634, 4126, 2686, 4072, 3982, 4124, 4054, 4066, 2736, 2708, 3532, 4056, 4392, 4018, 4032, 2740, 3240, 3548, 4394, 4026, 4030, 4018, 3634, 4126, 3982, 4124, 4054, 4066, 2736, 2708, 3532, 4056, 4392, 4018, 4032, 2740, 3240, 3548, 4026, 4030, 4018];[-1168, -1100, -1035, -1035, -997, -895, -868, -868, -833, -649, -631, -631, -583, -320, -186, -128, -126, -98, -98, -97, -96, -95, -74, -51, -51, -50, -50, -49, -49, -46, -14, -14, -11, -11, -4, -2, 0, 1, 1, 43, 80, 90, 91, 134, 134, 134, 134, 134, 136, 136, 162, 162, 174, 175, 175, 226, 227, 262, 262, 262, 263, 263, 263, 264, 264, 282, 282, 293, 294, 294, -1022, -1022, -995, -988, -959, -955, -156, -98, -96, -95, -74, -74, -49, -49, -49, -48, -48, -47, -44, -2, -2, 0, 9, 14, 38, 44, 48, 49, 49, 55, 61, 70, 76, 78, 80, 92, 92, 93, 94, 135, 135, 135, 136, 136, 138, 138, 159, 159, 167, 167, 168, 176, 184, 201, 207, 227, 227, 229, 230, 263, 263, 263, 264, 264, 266, 266, 291, 299, 299, 300];50.70454123430657;4.253622075703858;[111.0, 0.1, 0.0, 0.0, 53.2, 0.0, 0.0, 0.0, 32.5, 0.2, 0.0, 0.0, 53.4, 22.3, 18.1, 0.0, 0.0, 1.1, 1.1, 0.6, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.8, 0.8, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False'];[' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True'];2;[0.6833333333333323, -0.0015384615384615385, nan, 1.4000000000000001, 1.725, 0.0, nan, 0.9285714285714286, 2.310714285714286, -0.011111111111111112, nan, 1.1125, 2.2307692307692313, -0.03134328358208955, -0.3120689655172414, 0.0, 0.03928571428571429, nan, -0.5000000000000001, 0.0, -0.6, 0.0, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.2, -0.004651162790697674, nan, nan, nan, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.1, -0.002857142857142857, nan, nan, 0.0, nan, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, -0.009523809523809525, nan, 0.0, nan, nan, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.011111111111111112, -0.016666666666666666, 0.0, 0.0, 0.06666666666666667, nan, -0.6000000000000001, -0.2, 0.0, nan, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, nan, -0.2, 0.0, 0.0, nan, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0]
636;4462283;[559, 559, 559, 620, 620, 620, 620, 620, 620, 620, 620, 620, 620, 653, 653, 653, 653, 653, 653, 653, 653, 653, 653, 653, 653, 653, 653, 653, 653, 653];[4066, 4068, 4080, 3658, 4068, 3658, 4394, 152, 4066, 3658, 4066, 3658, 4080, 3636, 4124, 2956, 4068, 3636, 2956, 4394, 2956, 4066, 3636, 2956, 4066, 3636, 4180, 3254, 4080, 4124];[-847, -535, 161, -1125, -846, -823, -646, -646, -535, -511, 2, 35, 161, -1122, -1079, -1043, -843, -819, -787, -641, -596, -532, -508, -455, 5, 38, 157, 158, 163, 234];50.84901638856683;3.988957424154589;[0.2, 0.0, 0.0, 0.0, 0.2, 0.0, 19.9, 19.9, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 18.6, 0.1, 0.0, 22.1, 20.4, 18.5, 0.0, 0.0, 10.1, 0.1, 0.0, 14.4, 14.4, 0.0, 0.0];[' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False'];[' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True'];13;[-0.000641025641025641, 0.00037243947858473, 9.569377990430622e-05, 0.0007168458781362007, -0.008695652173913044, 0.11242937853107343, nan, -0.17927927927927928, 0.0, 0.00038986354775828464, -0.006060606060606061, 0.0, 9.569377990430622e-05, 0.0, 0.5166666666666667, 0.8, -0.004166666666666667, 0.690625, 3.8, -0.04222222222222219, 0.043478260869565216, 0.0, 0.19056603773584904, 0.6318181818181818, -0.0030303030303030303, 0.12100840336134454, 0.0, -2.88, 0.0, 0.0]
637;4462329;[559, 620, 620, 620, 620, 620, 653, 653, 653, 653, 653, 653, 653, 653, 653];[4080, 4396, 4394, 152, 3658, 4080, 4396, 4394, 4124, 3636, 2956, 4180, 946, 4080, 2944];[11, -820, -759, -759, -83, 11, -817, -757, -621, -82, -7, 3, 3, 12, 292];50.82373531959799;4.228160162060301;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 26.5, 29.2, 29.3, 0.0, 0.0];[' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False'];[' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True'];13;[5.6980056980056985e-05, 0.0, nan, 0.0, 0.0, 5.6980056980056985e-05, 0.0, 0.0, 0.0, 0.35333333333333333, 0.2699999999999999, nan, -3.2555555555555555, 0.0, 0.0]
638;4462331;[623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 632, 632, 632, 632, 632, 632, 632, 632, 632, 632, 632, 632, 632, 632, 632, 632, 632, 632, 632, 632, 632, 632, 632, 632, 632, 632, 632, 632];[4068, 2008, 4396, 4068, 3354, 3364, 4068, 3980, 4068, 3658, 3688, 4068, 3688, 3658, 3688, 3680, 3688, 3680, 4394, 1686, 4068, 1690, 2956, 4066, 3636, 3658, 4396, 2956, 4066, 3636, 3658, 2956, 3354, 2956, 4066, 3636, 3658, 2956, 4066, 3636, 2956, 3980, 2956, 4066, 3636, 4124, 4394, 4066, 2708, 4124];[-1088, -1036, -1035, -954, -844, -844, -692, -457, -417, -393, -101, -100, -95, -80, -54, -52, -38, -35, -11, -11, 72, 89, -1175, -1087, -1072, -1072, -1033, -1023, -953, -936, -936, -901, -843, -830, -691, -668, -668, -600, -416, -392, -359, -213, -207, -99, -79, -24, -8, 73, 81, 173];50.92555635294118;4.12325633251634;[0.0, 14.6, 15.2, 0.0, 35.4, 35.4, 0.1, 82.1, 0.0, 0.0, 0.9, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 42.0, 0.0, 0.0, 0.0, 17.5, 42.5, 0.0, 0.0, 0.0, 15.0, 35.4, 35.8, 0.1, 0.0, 0.0, 43.2, 0.0, 0.0, 30.4, 92.3, 93.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False'];[' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True'];9;[0.28076923076923077, 0.5999999999999996, -0.1876543209876543, 0.3218181818181818, nan, -0.23223684210526313, 0.34893617021276596, -2.0524999999999998, 0.0, 0.0030821917808219177, -0.7, -0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 2.1538461538461537, 0.0, nan, 0.44871794871794873, 2.5, 1.783333333333333, 0.0, nan, 0.42857142857142855, 1.4947368421052631, 0.03076923076923066, 0.033333333333333805, -0.004347826086956522, nan, 0.6352941176470589, 2.3999999999999986, 0.0, 0.9212121212121211, 2.160000000000001, 0.2166666666666662, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
639;4462377;[548, 548, 548, 548, 548, 548, 548, 548, 548, 548, 548, 548, 548, 548, 548, 548, 548, 548, 548, 548, 548, 548, 548, 548, 548, 548, 548, 548, 550, 550, 550, 550, 550, 550, 550];[4022, 3506, 2742, 4026, 4028, 4050, 2708, 4032, 2752, 2740, 4030, 2708, 4020, 4026, 4030, 2742, 4148, 4068, 2886, 4070, 3254, 2852, 2854, 4120, 2858, 4120, 3256, 3632, 4026, 4028, 4016, 4020, 4016, 4066, 3256];[-910, -909, -903, -903, -903, -903, -902, -902, -901, -897, -895, -894, -894, -894, -894, -628, -626, -617, -616, -589, -569, -540, -538, -537, -475, -474, -443, 180, -903, -903, -902, -894, -628, -618, -443];50.75693171970443;4.479193950492611;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False'];[' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True'];99;[0.0, 0.0, nan, nan, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
640;4462387;[508, 508, 508, 508, 508, 508, 522, 522, 522, 522, 522, 522, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052];[4068, 3658, 4068, 3658, 4066, 3658, 4068, 3658, 4068, 3658, 4068, 4066, 3636, 2956, 4066, 3636, 2956, 4066, 3636, 2956, 4066, 3636, 2956, 4068, 3636, 4124];[-1198, -1170, -1043, -507, -142, -110, -1045, -1002, -903, -855, -584, -145, -1169, -1124, -1042, -998, -965, -900, -852, -790, -582, -506, -437, -142, -109, 223];50.90604790236843;4.404067901052631;[0.1, 0.0, 0.2, 0.0, 0.1, 0.0, 0.2, 0.0, 0.1, 0.0, 0.0, 0.2, 0.0, 34.5, 0.1, 0.0, 16.6, 0.1, 0.0, 76.5, 0.0, 0.0, 17.6, 0.1, 0.0, 0.0];[' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False'];[' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True'];13;[-0.0035714285714285718, 0.0015748031496062994, -0.0007042253521126761, 0.00027397260273972606, -0.003125, 0.0005791505791505791, -0.004651162790697674, 0.00101010101010101, -0.0020833333333333333, 0.0, 0.00045558086560364467, 0.00018148820326678762, 0.7666666666666667, 3.5, -0.002272727272727273, 0.503030303030303, 3.1857142857142855, -0.0020833333333333333, 1.2338709677419355, 1.3000000000000018, 0.0, 0.255072463768116, 1.0833333333333333, -0.0030303030303030303, 0.0, 0.0]
641;4462439;[1068, 1068, 1068, 1068, 1068, 1068, 1068, 1068, 1068, 1068, 1068, 1068, 1068, 1068, 1068, 1068, 1068, 1068, 1068, 1068, 1068, 1068, 1068, 1068, 1068, 1068, 1068, 1068, 1068, 1068, 1068, 1068, 1068];[2956, 3982, 2956, 3982, 2956, 4168, 4140, 4158, 2956, 4140, 4162, 2956, 4140, 4162, 2956, 4140, 4148, 4158, 2956, 4140, 4162, 2956, 4140, 4158, 4140, 4162, 2554, 4168, 4140, 2492, 4140, 2708, 3986];[-1187, -1118, -1114, -611, -603, -117, -111, -106, -94, -70, -67, -54, -34, -24, -11, 1, 3, 18, 23, 23, 26, 28, 64, 77, 79, 82, 119, 119, 146, 184, 247, 257, 272];50.531449765690375;4.739633580125523;[25.0, 57.7, 58.6, 49.8, 56.9, 91.0, 86.6, 83.4, 78.0, 66.5, 64.8, 56.8, 44.5, 37.9, 33.3, 32.4, 32.1, 30.9, 23.6, 24.1, 20.1, 17.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False'];[' True', ' True', ' True', ' True', ' True', ' True', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False'];14;[0.4142857142857141, 0.22499999999999964, 1.5249999999999997, 0.8875000000000002, 1.5785714285714287, -0.7333333333333343, -0.6399999999999977, -0.45000000000000046, -0.4043478260869564, -0.5666666666666677, -0.6153846153846154, -0.6149999999999999, -0.7142857142857143, -0.353846153846154, -0.07499999999999989, -0.14999999999999858, -0.0800000000000002, -1.4599999999999995, nan, -1.3333333333333333, -1.3000000000000007, -0.4861111111111111, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
642;4462453;[625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625];[2956, 4068, 3636, 3658, 2956, 4068, 3636, 3658, 2956, 4068, 3636, 3658, 2956, 4068, 3636, 3658, 2956, 4068, 3636, 3658, 4120, 2956, 4068, 3636, 3658, 4394, 1778, 2708, 4068, 3772];[-1177, -1032, -1007, -1007, -981, -859, -841, -841, -796, -662, -625, -625, -512, -421, -395, -395, -316, -211, -188, -188, -131, -79, 7, 26, 26, 36, 36, 152, 234, 298];51.003834397515526;4.501292497826086;[37.5, 0.1, 0.0, 0.0, 13.6, 0.4, 0.0, 0.0, 52.3, 1.2, 0.0, 0.0, 98.0, 0.3, 0.0, 0.0, 51.6, 0.0, 0.0, 0.0, 0.0, 84.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False'];[' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True'];9;[0.8217391304347825, -0.004, nan, 0.5230769230769231, 2.4777777777777774, -0.022222222222222223, nan, 1.1622222222222223, 1.1162790697674418, -0.032432432432432434, nan, 0.8672566371681416, -0.09999999999999905, -0.011538461538461537, nan, 0.6531645569620254, 1.2588235294117647, 0.0, nan, 0.0, 1.6288461538461538, 1.6999999999999957, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0]
643;4462479;[589, 589, 589, 589, 589, 589, 589, 589, 589, 589, 589, 589, 589, 589, 589, 589, 640, 640];[4068, 3636, 3658, 4124, 2956, 4068, 3636, 3658, 2956, 4168, 4156, 4112, 3992, 3224, 2956, 2534, 4066, 4168];[-1163, -1053, -1053, -1045, -991, -550, -512, -512, -470, 33, 35, 36, 70, 134, 157, 299, -1162, 35];50.272369578965815;3.9203931773006135;[0.0, 0.0, 0.0, 0.0, 20.9, 0.0, 0.0, 0.0, 8.1, 119.9, 119.5, 119.4, 113.7, 93.3, 90.1, 0.0, 0.0, 119.9];[' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False'];[' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' False', ' True', ' False', ' False', ' False', ' False', ' False', ' True', ' True'];99;[0.0, nan, 0.0, 0.387037037037037, 0.35377358490566035, 0.0, nan, 0.19285714285714284, 1.218181818181818, -0.20000000000000284, -0.09999999999999432, -0.16764705882352948, -0.3187500000000001, -0.1391304347826088, -0.04999999999999716, 0.0, 0.0, -0.44572490706319706]
644;4462489;[501, 501, 538, 538, 538, 538, 538, 538, 538, 538, 538, 538, 538, 538, 538, 538];[4068, 4080, 2956, 4068, 2708, 3636, 3658, 4120, 2956, 4180, 2956, 2940, 3254, 4180, 4080, 2708];[-1175, 57, -1197, -1173, -1164, -203, -203, -191, 2, 14, 49, 50, 52, 52, 58, 68];50.69536919705372;4.547370057538995;[0.2, 0.0, 22.5, 0.2, 0.0, 0.0, 0.0, 0.0, 5.2, 18.9, 11.2, 11.1, 11.0, 11.0, 0.0, 0.0];[' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False'];[' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True'];13;[-0.00016233766233766234, 7.412898443291327e-05, -0.9291666666666667, -0.022222222222222223, 0.0, nan, 0.0, 0.02694300518134715, 1.1416666666666666, -0.21999999999999997, -0.09999999999999964, -0.04999999999999982, nan, -1.8333333333333333, 0.0, 0.0]
